,SampleID,family_Desulfovibrionaceae+gut,genus_Prevotella+gut,order_Desulfovibrionales+gut,class_Verrucomicrobiae+gut,family_Coriobacteriaceae+gut,class_Actinobacteria+gut,order_Selenomonadales+gut,genus_unclassified_Clostridiales+gut,genus_Lachnospiracea_incertae_sedis+gut,genus_Bilophila+gut,order_Burkholderiales+gut,family_unclassified_Bacteria+gut,order_Bacteroidales+gut,genus_Collinsella+gut,genus_Clostridium.XI+gut,family_unclassified_Firmicutes+gut,order_Erysipelotrichales+gut,genus_Bacteroides+gut,order_Verrucomicrobiales+gut,genus_unclassified_Porphyromonadaceae+gut,family_Acidaminococcaceae+gut,order_unclassified_Bacteria+gut,order_Clostridiales+gut,genus_Alistipes+gut,genus_Blautia+gut,genus_unclassified_Firmicutes+gut,order_unclassified_Firmicutes+gut,genus_unclassified_Bacteria+gut,family_Enterobacteriaceae+gut,class_Clostridia+gut,family_Verrucomicrobiaceae+gut,genus_Anaerovorax+gut,class_Bacteroidia+gut,family_Erysipelotrichaceae+gut,genus_Streptococcus+gut,genus_unclassified_Clostridiales_Incertae.Sedis.XIII+gut,order_Enterobacteriales+gut,genus_Akkermansia+gut,class_unclassified_Bacteria+gut,family_Sutterellaceae+gut,order_Coriobacteriales+gut,family_Veillonellaceae+gut,genus_Clostridium.sensu.stricto+gut,order_Clostridiales+gut,class_Clostridia+gut,phylum_Firmicutes+gut
755,ZL63I8R-04,0.0,0.0,0.0,0.034366104,0.004373118,0.004373118,0.043277363,0.001113907,0.04063699,0.0,0.019266471,0.00523949,0.695160691,0.002846652,0.0,0.000825117,0.005156978,0.595569124,0.034366104,0.0,0.043153595,0.00523949,0.192252156,0.094970915,0.011097818,0.000825117,0.000825117,0.00523949,0.0,0.192252156,0.034366104,4.13e-05,0.695160691,0.005156978,0.0,8.25e-05,0.0,0.034366104,0.00523949,0.019266471,0.004373118,0.000123767,0.0,0.192252156,0.192252156,0.241594125
756,ZL63I8R-05,0.0,6.9e-05,0.0,0.007722806,0.000655059,0.000655059,0.02727116,0.000275815,0.008067575,0.0,0.005930012,0.010101707,0.831718669,0.000344768,0.0,0.000930874,0.000896397,0.71980693,0.007722806,0.0,0.027029822,0.010101707,0.114738838,0.102120324,0.002758145,0.000930874,0.000930874,0.010101707,0.0,0.114773315,0.007722806,0.000344768,0.831718669,0.000896397,0.0,0.0,0.0,0.007722806,0.010101707,0.005930012,0.000655059,0.000241338,0.0,0.114738838,0.114773315,0.143871746
757,ZL63I8R-06,0.0,0.000376435,0.0,0.009693205,0.02484472,0.024938829,0.032279315,0.000470544,0.110295502,0.0,0.014210427,0.019245248,0.399021269,0.022821382,0.0,0.000611707,0.012798795,0.313899868,0.009693205,0.0,0.031620553,0.019245248,0.485695464,0.073216638,0.045878035,0.000611707,0.000611707,0.019245248,0.000141163,0.485695464,0.009693205,0.0,0.399021269,0.012798795,0.00117636,0.000235272,0.000141163,0.009693205,0.019245248,0.014210427,0.02484472,0.000658762,0.0,0.485695464,0.485695464,0.532702804
758,ZL63I8R-07,0.0,0.0,0.0,0.014034296,0.047066787,0.04715704,0.027075812,0.001218412,0.158303249,0.0,0.002888087,0.023962094,0.354467509,0.042238267,0.0,0.000812274,0.024142599,0.241110108,0.014034296,0.0,0.027030686,0.023962094,0.505189531,0.10631769,0.07982852,0.000812274,0.000812274,0.023962094,0.0,0.505234657,0.014034296,9.03e-05,0.354467509,0.024142599,4.51e-05,0.000586643,0.0,0.014034296,0.023962094,0.002888087,0.047066787,4.51e-05,0.0,0.505189531,0.505234657,0.557490975
759,ZL63I8R-09,0.0,0.0,0.0,0.005586249,0.035850215,0.035850215,0.03572744,0.000613874,0.075322284,0.0,0.022590546,0.014548803,0.439287907,0.029772867,0.0,0.001964395,0.008962554,0.291098834,0.005586249,0.0,0.034376918,0.014548803,0.435236341,0.139165132,0.026396562,0.001964395,0.001964395,0.014548803,0.000184162,0.435236341,0.005586249,0.000184162,0.439287907,0.008962554,0.0,0.000245549,0.000184162,0.005586249,0.014548803,0.022590546,0.035850215,0.001350522,0.0,0.435236341,0.435236341,0.481890731
760,ZL63I8R-1011,0.0,8.36e-05,0.0,0.002214238,0.000459559,0.000459559,0.014580548,0.000167112,0.022685495,0.0,0.008648061,0.002840909,0.864555481,0.000167112,0.0,0.001044452,0.00129512,0.7734375,0.002214238,0.0,0.01453877,0.002840909,0.104278075,0.078793449,0.002506684,0.001044452,0.001044452,0.002840909,4.18e-05,0.104278075,0.002214238,8.36e-05,0.864555481,0.00129512,0.0,4.18e-05,4.18e-05,0.002214238,0.002840909,0.008606283,0.000459559,4.18e-05,0.0,0.104278075,0.104278075,0.121239973
761,ZL63I8R-1014,0.0,0.000424255,0.0,0.002909179,0.008394194,0.008424498,0.01742477,0.000424255,0.060820025,0.0,0.013091306,0.027879633,0.619685445,0.007333556,0.0,0.001424286,0.009394224,0.543683142,0.002909179,0.0,0.017182339,0.027879633,0.299554532,0.062426134,0.035728355,0.001424286,0.001424286,0.027879633,0.0,0.29961514,0.002909179,6.06e-05,0.619685445,0.009394224,0.000121216,3.03e-05,0.0,0.002909179,0.027879633,0.013091306,0.008394194,0.000242432,3.03e-05,0.299554532,0.29961514,0.327979636
762,ZL63I8R-1025,0.0,0.0,0.0,0.000670691,0.00531762,0.00531762,0.01063524,0.001437195,0.05863754,0.0,0.014132414,0.048577177,0.49017917,0.004215771,0.0,0.005844591,0.032384785,0.376928236,0.000670691,0.0,0.010204082,0.048577177,0.39187506,0.065296541,0.030324806,0.005844591,0.005844591,0.048577177,4.79e-05,0.39187506,0.000670691,0.000287439,0.49017917,0.032384785,0.000335345,4.79e-05,4.79e-05,0.000670691,0.048577177,0.014132414,0.00531762,0.000431158,0.0,0.39187506,0.39187506,0.441075022
763,ZL63I8R-11,0.0,0.000143169,0.0,0.00443824,0.004223487,0.004223487,0.027667418,0.001252729,0.166863524,0.0,0.011310355,0.015855972,0.500411611,0.003436057,0.0,0.002326497,0.005798346,0.390314614,0.00443824,0.0,0.027595834,0.015855972,0.427610151,0.099824618,0.032893089,0.002326497,0.002326497,0.015855972,0.0,0.427610151,0.00443824,7.16e-05,0.500411611,0.005798346,0.000250546,0.000214754,0.0,0.00443824,0.015855972,0.011310355,0.004223487,7.16e-05,0.0,0.427610151,0.427610151,0.463652958
764,ZL63I8R-12,0.0,9.54e-05,0.0,0.021181185,0.020990364,0.020990364,0.06029959,0.005247591,0.089113634,0.0,0.017841809,0.086442133,0.268962885,0.014884076,0.0,0.003721019,0.02700124,0.228794962,0.021181185,0.0,0.058963839,0.086442133,0.49298731,0.033775403,0.051808034,0.003721019,0.003721019,0.086442133,0.0,0.49298731,0.021181185,0.000381643,0.268962885,0.02700124,0.000381643,9.54e-05,0.0,0.021181185,0.086442133,0.017841809,0.020990364,0.00133575,0.0,0.49298731,0.49298731,0.584486213
765,ZL63I8R-13,0.0,5.87e-05,0.0,0.049096668,0.005220554,0.00533787,0.076431253,0.000586579,0.040415298,0.0,0.080068043,0.031264664,0.510323792,0.004399343,0.0,0.001525106,0.006511028,0.415004693,0.049096668,0.0,0.07426091,0.031264664,0.239089629,0.087869545,0.014312529,0.001525106,0.001525106,0.031264664,0.000175974,0.239089629,0.049096668,0.0,0.510323792,0.006511028,0.0,0.000117316,0.000175974,0.049096668,0.031264664,0.080068043,0.005220554,0.002170343,0.0,0.239089629,0.239089629,0.323557015
766,ZL63I8R-14,0.000250689,2.09e-05,0.000250689,0.0,0.004616863,0.004616863,0.011782402,0.008398095,0.095366424,4.18e-05,0.012492688,0.050137879,0.445663073,0.004199047,0.002506894,0.002172641,0.000898304,0.368304504,0.0,0.005932982,0.01174062,0.050137879,0.446122671,0.020159606,0.023439459,0.002172641,0.002172641,0.050137879,2.09e-05,0.446143561,0.0,0.000229799,0.445663073,0.000898304,8.36e-05,0.000104454,2.09e-05,0.0,0.050137879,0.012304671,0.004616863,4.18e-05,0.002736693,0.446122671,0.446143561,0.461101362
767,ZL63I8R-15,0.0,0.0,0.0,0.001667535,0.008077124,0.008129234,0.0318395,0.000364773,0.055810318,0.0,0.015476811,0.018603439,0.604846274,0.007034914,5.21e-05,0.0154247,0.00437728,0.420792079,0.001667535,0.0,0.031787389,0.018603439,0.299426785,0.170453361,0.030953622,0.0154247,0.0154247,0.018603439,0.0,0.299426785,0.001667535,0.000312663,0.604846274,0.00437728,0.000208442,0.000364773,0.0,0.001667535,0.018603439,0.015476811,0.008077124,5.21e-05,0.0,0.299426785,0.299426785,0.351276707
768,ZL63I8R-2012,0.0,0.0,0.0,0.00224311,0.003311258,0.003418073,0.011429182,0.00021363,0.06387524,0.0,0.003097629,0.00758385,0.750373852,0.00245674,0.0,0.000640889,0.006942961,0.672078616,0.00224311,0.0,0.011322367,0.00758385,0.214056825,0.07124546,0.028199103,0.000640889,0.000640889,0.00758385,0.0,0.214056825,0.00224311,0.0,0.750373852,0.006942961,0.00021363,0.0,0.0,0.00224311,0.00758385,0.003097629,0.003311258,0.000106815,0.0,0.214056825,0.214056825,0.233283486
769,ZL63I8R-2013,0.0,0.0,0.0,0.005755663,0.002784998,0.002784998,0.015874489,0.000557,0.057092462,0.0,0.003063498,0.010397326,0.765131823,0.002135165,0.0,0.0002785,0.005569996,0.679261047,0.005755663,0.0,0.015781656,0.010397326,0.190865206,0.078444114,0.019123654,0.0002785,0.0002785,0.010397326,0.0,0.190958039,0.005755663,0.0002785,0.765131823,0.005569996,0.000185667,0.0,0.0,0.005755663,0.010397326,0.003063498,0.002784998,9.28e-05,0.0,0.190865206,0.190958039,0.212866691
770,ZL63I8R-2014,0.0,0.971072408,0.0,0.0,5.96e-05,0.000298223,0.000596445,0.000178934,0.001431468,0.0,0.0,0.000715734,0.98389598,5.96e-05,0.0,5.96e-05,0.0,0.011630681,0.0,0.0,0.0,0.000715734,0.014374329,0.000298223,0.000357867,5.96e-05,5.96e-05,0.000715734,0.0,0.014374329,0.0,0.0,0.98389598,0.0,0.0,0.0,0.0,0.0,0.000715734,0.0,5.96e-05,0.000596445,0.0,0.014374329,0.014374329,0.015090063
771,ZL63I8R-2015,0.0,0.0,0.0,0.004065041,0.004377736,0.004377736,0.019230769,0.00203252,0.07942464,0.0,0.001172608,0.022514071,0.658692933,0.002892433,0.0,0.002579737,0.005393996,0.584584115,0.004065041,0.0,0.018996248,0.022514071,0.281504065,0.068167605,0.03627267,0.002579737,0.002579737,0.022514071,0.0,0.281504065,0.004065041,0.000234522,0.658692933,0.005393996,0.000390869,0.000234522,0.0,0.004065041,0.022514071,0.001172608,0.004377736,0.000234522,0.0,0.281504065,0.281504065,0.309177611
772,ZKVR426-01,0.000660593,0.000275247,0.000660593,0.015606507,0.000825741,0.00093584,0.002945143,0.051058325,0.117090088,0.000137624,0.012276018,0.025763122,0.443890892,0.000275247,0.001954254,0.002945143,0.009385924,0.358151441,0.015606507,0.001706532,0.002945143,0.025763122,0.477443506,0.031570835,0.015358785,0.002945143,0.002945143,0.025763122,5.5e-05,0.477746277,0.015606507,0.000495445,0.443890892,0.009385924,0.000137624,0.000440395,5.5e-05,0.015606507,0.025763122,0.011890672,0.000825741,0.0,2.75e-05,0.477443506,0.477746277,0.493187636
773,ZKVR426-02,0.000500063,0.0,0.000500063,0.004854774,0.002021086,0.00210443,0.002937867,0.054173438,0.140996791,0.0,0.024461391,0.116993791,0.305371505,0.000750094,0.000791766,0.002812852,0.012418219,0.214089261,0.004854774,0.023794641,0.002917031,0.116993791,0.493019961,0.028899446,0.012939117,0.002812852,0.002812852,0.116993791,2.08e-05,0.493124141,0.004854774,0.000270867,0.305371505,0.012418219,0.000437555,0.000333375,2.08e-05,0.004854774,0.116993791,0.024086344,0.002021086,2.08e-05,6.25e-05,0.493019961,0.493124141,0.511813977
774,ZKVR426-03,0.002229003,0.0,0.002229003,0.048388842,0.004349802,0.004544569,0.007769049,0.084507347,0.130061243,0.001298448,0.001536497,0.075851025,0.365448289,0.000497739,0.002250644,0.002921509,0.014564262,0.26663637,0.048388842,0.001990954,0.007747409,0.075851025,0.457876171,0.048951503,0.011166656,0.002921509,0.002921509,0.075851025,8.66e-05,0.458893289,0.048388842,0.00028133,0.365448289,0.014564262,0.005323638,0.000865632,8.66e-05,0.048388842,0.075851025,0.000757428,0.004349802,2.16e-05,0.0,0.457876171,0.458893289,0.490142613
775,ZKVR426-04,0.00125553,2.99e-05,0.00125553,0.040296544,0.002062657,0.002271912,0.003766591,0.0763482,0.14483439,0.000119574,0.004753079,0.035692933,0.408017458,0.000956595,0.002271912,0.002780103,0.008429989,0.275857946,0.040296544,0.003138826,0.003766591,0.035692933,0.483827574,0.044631113,0.009715413,0.002780103,0.002780103,0.035692933,8.97e-05,0.484156403,0.040296544,0.000149468,0.408017458,0.008429989,0.001434892,0.000209255,8.97e-05,0.040296544,0.035692933,0.004693292,0.002062657,0.0,8.97e-05,0.483827574,0.484156403,0.500717446
776,ZKVR426-06,0.001068892,3.45e-05,0.001068892,0.017722916,0.001551617,0.001758499,0.004930694,0.024308668,0.099958624,0.000517206,0.003689401,0.031894352,0.481449555,0.00093097,0.00455141,0.002172264,0.021515758,0.357699469,0.017722916,0.001655058,0.004896214,0.031894352,0.424108682,0.034342459,0.0181022,0.002172264,0.002172264,0.031894352,0.0,0.424177643,0.017722916,0.000379284,0.481449555,0.021515758,0.000172402,0.00093097,0.0,0.017722916,0.031894352,0.00362044,0.001551617,3.45e-05,0.0,0.424108682,0.424177643,0.453037722
777,ZKVR426-07,0.000280596,0.0,0.000280596,0.006302612,0.000539607,0.000561191,0.00317289,0.00423052,0.140600043,0.0,0.004252104,0.02633283,0.52935463,0.000323764,0.001532484,0.001446147,0.02255558,0.416339305,0.006302612,0.005007555,0.00317289,0.02633283,0.403798834,0.03993093,0.018540902,0.001446147,0.001446147,0.02633283,0.0,0.403820419,0.006302612,0.000215843,0.52935463,0.02255558,2.16e-05,0.000712281,0.0,0.006302612,0.02633283,0.004187352,0.000539607,0.0,6.48e-05,0.403798834,0.403820419,0.431059788
778,ZKVR426-09,0.000431854,8.64e-05,0.000431854,0.010105372,0.013128347,0.013128347,0.017101399,0.01105545,0.017965106,0.000172741,0.026515806,0.029279668,0.403264813,0.009328036,0.003454828,0.001468302,0.001727414,0.267403697,0.010105372,0.000604595,0.017101399,0.029279668,0.49136293,0.037743997,0.005354984,0.001468302,0.001468302,0.029279668,0.0,0.49136293,0.010105372,0.000259112,0.403264813,0.001727414,0.0,0.0,0.0,0.010105372,0.029279668,0.026515806,0.013128347,0.0,0.0,0.49136293,0.49136293,0.511660045
779,ZKVR426-10,0.0,0.253521127,0.0,0.0,0.0,0.0,0.042253521,0.0,0.056338028,0.0,0.0,0.014084507,0.549295775,0.0,0.0,0.0,0.0,0.253521127,0.0,0.014084507,0.042253521,0.014084507,0.38028169,0.014084507,0.014084507,0.0,0.0,0.014084507,0.0,0.38028169,0.0,0.0,0.549295775,0.0,0.0,0.0,0.0,0.0,0.014084507,0.0,0.0,0.0,0.0,0.38028169,0.38028169,0.422535211
780,ZKVR426-1012,0.004267505,0.0,0.004267505,0.271407715,0.021365602,0.021534056,0.002976023,0.03734067,0.038435622,0.000252681,0.003705991,0.036414173,0.35232186,0.014852041,0.019372228,0.00162839,0.002358358,0.168734909,0.271407715,0.001375709,0.002976023,0.036414173,0.297040822,0.094362401,0.004155202,0.00162839,0.00162839,0.036414173,2.81e-05,0.297153125,0.271407715,0.00019653,0.35232186,0.002358358,0.000224606,0.00123533,2.81e-05,0.271407715,0.036414173,0.00345331,0.021365602,0.0,0.000673817,0.297040822,0.297153125,0.304452805
781,ZKVR426-1013,0.004458113,0.0,0.004458113,0.045653339,0.012189272,0.012386784,0.006320363,0.037837533,0.186958607,0.000423239,0.002624079,0.027566942,0.301938433,0.008831579,0.002398352,0.002595864,0.009029091,0.206060777,0.045653339,0.001269716,0.006320363,0.027566942,0.578228605,0.03744251,0.034536272,0.002595864,0.002595864,0.027566942,0.000169295,0.57853898,0.045653339,0.000282159,0.301938433,0.009029091,0.003752716,0.001185068,0.000169295,0.045653339,0.027566942,0.002229057,0.012189272,0.0,0.00014108,0.578228605,0.57853898,0.600829548
782,ZKVR426-1014,0.002088353,0.000140562,0.002088353,0.00875502,0.005421687,0.00562249,0.002771084,0.055943775,0.150863454,0.000582329,0.015903614,0.014216867,0.490923695,0.002329317,0.003835341,0.003935743,0.016365462,0.357690763,0.00875502,0.003554217,0.002710843,0.014216867,0.430120482,0.052188755,0.013293173,0.003935743,0.003935743,0.014216867,4.02e-05,0.430240964,0.00875502,8.03e-05,0.490923695,0.016365462,0.000120482,0.000341365,4.02e-05,0.00875502,0.014216867,0.015722892,0.005421687,6.02e-05,0.0,0.430120482,0.430240964,0.453514056
783,ZKVR426-1015,0.001000109,2.17e-05,0.001000109,0.020871834,0.001587129,0.001652354,0.004543972,0.105359278,0.090118491,0.000108707,0.005261441,0.037960648,0.42737254,0.000891401,0.002217632,0.003239483,0.015610392,0.301837156,0.020871834,0.009479291,0.004543972,0.037960648,0.470703337,0.053527557,0.01193608,0.003239483,0.003239483,0.037960648,0.0,0.470964235,0.020871834,0.000260898,0.42737254,0.015610392,0.000456571,0.000478313,0.0,0.020871834,0.037960648,0.004609197,0.001587129,0.0,0.000456571,0.470703337,0.470964235,0.494966844
784,ZKVR426-11,0.000988305,0.000109812,0.000988305,0.009169275,0.003623785,0.003623785,0.018503267,0.013781365,0.127710976,0.000713776,0.003459068,0.008949651,0.36660627,0.003184539,0.0,0.000878493,0.005984736,0.293306979,0.009169275,0.000603964,0.018503267,0.008949651,0.580793938,0.008455499,0.046065997,0.000878493,0.000878493,0.008949651,0.0,0.580793938,0.009169275,0.000164718,0.36660627,0.005984736,0.0,5.49e-05,0.0,0.009169275,0.008949651,0.003459068,0.003623785,0.0,0.0,0.580793938,0.580793938,0.606215341
785,ZKVR426-13,0.00045996,0.0,0.00045996,0.013982797,0.014350766,0.01453475,0.008095304,0.025803781,0.06384251,4.6e-05,0.004093648,0.054321328,0.362770802,0.011912975,0.001011913,0.002253806,0.007865324,0.21139782,0.013982797,0.003449703,0.008049308,0.054321328,0.52651672,0.06430247,0.028287567,0.002253806,0.002253806,0.054321328,0.0,0.526608712,0.013982797,0.000367968,0.362770802,0.007865324,9.2e-05,0.000919921,0.0,0.013982797,0.054321328,0.002713767,0.014350766,4.6e-05,0.0,0.52651672,0.526608712,0.545007129
786,ZKVR426-14,0.000905068,0.000100563,0.000905068,0.030370072,0.006084071,0.006184634,0.016240949,0.010156879,0.098652454,0.000251408,0.01402856,0.026749799,0.428399035,0.004927595,0.001106195,0.001860418,0.020062349,0.180561142,0.030370072,0.001659292,0.016190668,0.026749799,0.450673773,0.105490748,0.032230491,0.001860418,0.001860418,0.026749799,0.000150845,0.450724055,0.030370072,0.000402253,0.428399035,0.020062349,5.03e-05,0.000251408,0.000150845,0.030370072,0.026749799,0.01372687,0.006084071,5.03e-05,0.0,0.450673773,0.450724055,0.489139179
787,ZKVR426-2011,0.001927232,0.000116802,0.001927232,0.00181043,0.004496876,0.004496876,0.006424108,0.062547451,0.142323191,0.000292005,0.004321673,0.047363196,0.298078608,0.003796064,0.001576826,0.004905682,0.005489692,0.16130351,0.00181043,0.003095252,0.006424108,0.047363196,0.621211236,0.044851954,0.009928167,0.004905682,0.004905682,0.047363196,0.0,0.621211236,0.00181043,0.0,0.298078608,0.005489692,0.000233604,0.000233604,0.0,0.00181043,0.047363196,0.004204871,0.004496876,0.0,0.0,0.621211236,0.621211236,0.638264323
788,ZKVR426-2012,0.0003386,0.0,0.0003386,0.003950339,0.00214447,0.00214447,0.00993228,0.060158014,0.137358916,0.0,0.019187359,0.078555305,0.415349887,0.001918736,0.0,0.001467269,0.003498871,0.237020316,0.003950339,0.002595937,0.00993228,0.078555305,0.462866817,0.050451467,0.006772009,0.001467269,0.001467269,0.078555305,0.0,0.462866817,0.003950339,0.000225734,0.415349887,0.003498871,0.0,0.000112867,0.0,0.003950339,0.078555305,0.019074492,0.00214447,0.0,0.0,0.462866817,0.462866817,0.477990971
789,ZKVR426-2013,0.000235018,0.000117509,0.000235018,0.000705053,0.000822562,0.000822562,0.010340776,0.1960047,0.035252644,0.000117509,0.004112808,0.024559342,0.504582844,0.000587544,0.000587544,0.001527615,0.004347826,0.279553467,0.000705053,0.0,0.005992949,0.024559342,0.448296122,0.196944771,0.012103408,0.001527615,0.001527615,0.024559342,0.0,0.44853114,0.000705053,0.000235018,0.504582844,0.004347826,0.0,0.0,0.0,0.000705053,0.024559342,0.00293772,0.000822562,0.004347826,0.000352526,0.448296122,0.44853114,0.464747356
790,ZKVR426-2014,0.000150195,0.0,0.000150195,0.004881346,0.002102734,0.002328026,0.009537399,0.010363473,0.056173025,7.51e-05,0.013367378,0.014944428,0.660708922,0.002102734,0.000225293,0.000901172,0.001201562,0.559852809,0.004881346,0.000826074,0.009537399,0.014944428,0.288449985,0.026359267,0.005857615,0.000901172,0.000901172,0.014944428,0.0,0.28860018,0.004881346,7.51e-05,0.660708922,0.001201562,0.0,0.0,0.0,0.004881346,0.014944428,0.013367378,0.002102734,0.0,0.0,0.288449985,0.28860018,0.300240312
791,ZKVR426-2015,0.000196541,9.83e-05,0.000196541,0.001965409,0.003832547,0.003832547,0.010023585,0.011890723,0.168042453,9.83e-05,0.003439465,0.009335692,0.525353774,0.003242925,0.000393082,0.000491352,0.003046384,0.394261006,0.001965409,0.001277516,0.010023585,0.009335692,0.438875786,0.019457547,0.016411164,0.000491352,0.000491352,0.009335692,0.0,0.438875786,0.001965409,0.000196541,0.525353774,0.003046384,9.83e-05,0.000294811,0.0,0.001965409,0.009335692,0.003439465,0.003832547,0.0,0.0,0.438875786,0.438875786,0.452535377
792,ZKVR426-2021,0.000769743,0.0,0.000769743,0.022114504,0.001289839,0.001289839,0.007052509,0.033827078,0.099775318,0.000312058,0.00355746,0.017953732,0.43442623,0.000728135,0.000499293,0.001997171,0.009819422,0.332175252,0.022114504,0.011837397,0.007031705,0.017953732,0.487351252,0.028522094,0.014000999,0.001997171,0.001997171,0.017953732,0.001289839,0.48739286,0.022114504,0.000353666,0.43442623,0.009819422,0.000124823,0.00037447,0.001289839,0.022114504,0.017953732,0.002475659,0.001289839,2.08e-05,2.08e-05,0.487351252,0.48739286,0.506511609
793,ZKVR426-2022,0.000300954,1.77e-05,0.000300954,0.004585126,0.001380849,0.001433958,0.006904243,0.023562944,0.108166481,0.000106219,0.004213359,0.031901145,0.436525218,0.000743534,0.000230141,0.000655018,0.012905624,0.298050879,0.004585126,0.018181174,0.00688654,0.031901145,0.485332908,0.0444173,0.014941491,0.000655018,0.000655018,0.031901145,0.000194735,0.485403721,0.004585126,0.000212438,0.436525218,0.012905624,1.77e-05,0.000230141,0.000194735,0.004585126,0.031901145,0.003345903,0.001380849,1.77e-05,0.0,0.485332908,0.485403721,0.50593942
794,ZKVR426-2023,0.000304083,0.0,0.000304083,0.005560382,0.002302346,0.002302346,0.00714596,0.019417897,0.117788879,0.000173762,0.001107732,0.01876629,0.457493484,0.001607298,0.000803649,0.001933102,0.006038228,0.367549957,0.005560382,0.003040834,0.00714596,0.01876629,0.497502172,0.026737619,0.018874891,0.001933102,0.001933102,0.01876629,0.000260643,0.497567333,0.005560382,0.000195482,0.457493484,0.006038228,6.52e-05,0.000130321,0.000260643,0.005560382,0.01876629,0.000521286,0.002302346,0.0,0.0,0.497502172,0.497567333,0.512923545
795,ZKVR426-2024,0.000510317,1.7e-05,0.000510317,0.012604828,0.003487166,0.003487166,0.008624356,0.023355504,0.151683195,0.000153095,0.001462908,0.03954956,0.439195741,0.002908806,0.00120775,0.000697433,0.0214163,0.267780292,0.012604828,0.003708303,0.008624356,0.03954956,0.469168354,0.069658258,0.016091993,0.000697433,0.000697433,0.03954956,1.7e-05,0.469236396,0.012604828,0.000221137,0.439195741,0.0214163,0.000136085,0.000255158,1.7e-05,0.012604828,0.03954956,0.000816507,0.003487166,0.0,3.4e-05,0.469168354,0.469236396,0.500127579
796,ZKVR426-2025,0.000472411,9.45e-05,0.000472411,0.005291005,0.005385488,0.005385488,0.008125472,0.176398337,0.222883598,0.000188964,0.001842404,0.025651927,0.15457294,0.003590325,0.000472411,0.002739985,0.012377173,0.070342026,0.005291005,0.002503779,0.008125472,0.025651927,0.777588813,0.032549131,0.00675548,0.002739985,0.002739985,0.025651927,0.0,0.777777778,0.005291005,0.000330688,0.15457294,0.012377173,0.000188964,0.000236206,0.0,0.005291005,0.025651927,0.001228269,0.005385488,0.0,4.72e-05,0.777588813,0.777777778,0.801209373
797,ZKFV71L-01,0.001680621,0.0,0.001680621,0.001252826,0.002933447,0.003147345,0.005836338,0.05818004,0.074650125,0.000122227,0.008922569,0.108690338,0.348896902,0.000488908,0.000611135,0.006172462,0.011611563,0.247723523,0.001252826,0.050357514,0.004919636,0.108690338,0.489977388,0.023498136,0.013842205,0.006172462,0.006172462,0.108690338,3.06e-05,0.49071075,0.001252826,0.000977816,0.348896902,0.011611563,0.001680621,0.000519465,3.06e-05,0.001252826,0.108690338,0.008464218,0.002933447,0.000916702,0.003208458,0.489977388,0.49071075,0.516195074
